age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
24,4,72887,9,4,8,1,1,1,0,0,40,39,0
49,4,56551,5,0,3,4,4,0,5455,0,45,39,0
22,4,227603,10,4,10,4,4,0,0,0,30,39,0
28,4,203776,9,2,3,0,4,1,0,0,45,31,0
61,4,202060,9,4,1,1,2,0,0,0,34,39,0
59,4,178282,9,2,7,0,4,1,7688,0,40,39,1
31,4,57151,10,4,3,1,4,1,0,0,40,39,0
35,4,399455,9,3,8,4,4,0,0,0,52,39,0
37,4,52630,10,2,3,0,4,1,0,0,40,39,0
42,4,124692,13,2,4,0,4,1,0,0,45,39,1
21,4,278254,10,4,6,3,2,1,0,0,40,39,0
40,4,162098,9,0,1,1,4,0,0,0,40,39,0
23,4,304143,10,4,1,3,4,0,0,0,10,39,0
37,1,287031,14,2,13,0,4,1,0,0,50,39,1
38,4,102478,9,4,4,1,4,0,0,0,40,39,0
36,4,172425,9,3,10,4,4,0,0,0,40,39,1
48,4,56664,9,0,8,1,4,0,0,0,40,39,0
42,4,247514,10,2,6,0,4,1,0,0,40,26,1
30,4,307353,9,4,8,4,2,0,0,0,35,39,0
37,4,111129,11,2,3,0,4,1,0,0,39,39,0
29,4,190539,14,4,10,1,4,1,0,0,55,12,1
47,5,224314,13,0,12,1,4,0,0,0,45,39,0
47,6,59987,9,2,14,0,4,1,0,2002,42,39,0
33,2,111746,9,4,11,1,4,1,0,0,48,39,0
24,4,162958,12,4,10,1,4,1,0,1980,50,39,0
68,0,129802,9,6,0,1,4,0,0,0,12,39,0
43,4,303155,13,2,4,0,4,1,0,0,50,39,1
25,4,301634,12,4,4,1,4,1,0,0,40,39,0
27,4,156294,9,2,4,5,4,0,0,0,40,39,0
50,4,145033,15,2,10,0,4,1,0,2415,60,39,1
19,0,768659,10,4,0,1,4,1,0,0,60,39,0
32,4,134679,7,4,6,3,2,0,0,0,40,39,0
30,4,188798,9,4,1,3,4,0,0,0,40,39,0
41,4,122033,10,4,4,4,2,0,0,0,99,39,0
21,0,223515,10,4,0,3,4,1,0,0,40,39,0
32,4,235124,8,0,8,1,4,1,0,0,30,0,0
47,4,341814,13,2,10,5,4,0,0,0,45,39,0
34,7,764638,15,4,10,1,4,0,4787,0,47,39,1
47,1,303637,13,2,10,0,4,1,0,0,60,39,1
31,4,307543,6,4,14,3,4,1,0,0,99,5,0
45,2,151267,10,2,8,5,2,0,0,0,25,39,0
40,4,157403,10,4,3,4,4,1,0,0,38,39,0
31,4,124483,14,4,1,1,1,1,0,0,60,19,1
32,4,26803,9,2,4,0,4,1,0,0,50,39,1
40,4,131899,10,0,4,1,4,1,0,0,40,39,0
37,4,119992,3,2,3,0,4,1,0,2603,60,39,0
31,4,198068,15,2,10,0,4,1,0,0,50,39,0
31,4,264351,8,5,1,3,4,1,0,0,40,26,0
18,0,352430,7,4,0,3,4,1,0,1602,30,39,0
61,4,29797,9,0,12,2,4,0,0,0,40,39,0
28,4,54670,12,4,12,1,4,0,0,0,40,0,0
47,4,192713,9,2,12,0,4,1,0,0,50,39,1
55,5,79662,9,2,14,0,4,1,0,0,60,39,0
35,4,190023,7,4,7,1,4,1,0,0,40,39,0
31,4,301251,9,4,3,3,4,1,0,0,40,39,0
36,4,115336,11,2,10,5,4,0,0,0,50,39,1
58,6,98015,16,2,10,0,4,1,15024,0,32,39,1
33,6,48189,13,2,12,0,4,1,0,0,50,39,0
33,4,248754,13,2,10,0,4,1,0,0,45,39,0
30,4,195602,8,2,5,0,4,1,0,0,44,39,0
45,7,185797,10,4,13,1,4,0,3325,0,60,39,0
51,4,192588,13,4,10,1,1,0,0,0,35,30,0
44,4,160837,3,2,8,0,4,1,0,0,40,33,0
54,2,128378,14,2,1,0,4,1,0,0,40,39,0
42,4,335846,13,4,4,4,4,0,0,0,50,39,0
19,4,179991,9,4,8,3,4,0,0,0,35,39,0
31,4,151763,10,2,7,0,4,1,0,0,40,39,0
34,4,127875,13,4,1,1,4,0,0,0,20,39,0
27,6,132686,9,2,14,0,4,1,0,0,50,39,0
44,5,240900,13,2,12,0,4,1,0,0,40,39,1
35,4,65876,11,2,3,0,4,1,0,0,42,39,1
46,7,165852,10,2,4,0,4,1,0,0,40,39,1
30,6,437458,10,2,12,0,4,1,0,0,40,39,1
63,6,261995,10,2,4,0,4,1,0,0,40,39,1
37,4,342480,13,2,4,0,2,1,0,0,40,39,1
58,4,270131,3,6,8,4,4,0,0,0,70,26,0
48,4,216414,13,2,4,0,4,1,0,1977,70,39,1
30,4,259425,6,4,7,1,4,1,0,0,50,39,0
45,4,144086,9,2,3,0,4,1,0,0,40,39,1
63,6,246124,13,2,10,0,4,1,0,0,50,39,0
53,4,321865,15,4,1,1,4,1,0,0,40,39,1
42,4,32080,9,5,7,4,4,0,0,0,40,39,0
31,2,201697,13,2,10,5,4,0,0,0,40,39,1
32,2,300687,14,4,10,1,2,1,0,0,40,39,0
27,4,307724,10,4,1,1,4,0,0,0,40,0,0
60,4,40856,9,3,3,1,4,1,0,1741,40,39,0
24,0,115085,9,2,0,2,4,1,0,0,40,39,0
37,7,202139,13,4,10,1,4,0,0,0,20,39,0
34,4,190151,9,5,1,4,4,0,0,0,32,39,0
40,2,208277,13,0,10,4,4,0,0,0,35,39,0
19,4,107405,10,4,1,1,4,0,0,0,40,39,0
21,4,194096,10,4,1,3,4,0,0,0,40,39,0
36,4,162029,9,4,1,1,4,0,3325,0,40,39,0
46,4,172155,13,2,7,0,4,1,0,0,40,29,0
51,5,114674,10,2,4,0,4,1,0,0,55,39,1
27,4,116298,9,5,3,1,4,1,0,0,40,39,0
50,2,320510,10,2,11,0,4,1,7298,0,56,39,1
31,4,158144,10,4,1,1,4,0,0,0,40,39,0
34,4,181651,9,0,3,1,4,1,0,0,40,39,0
32,4,51150,8,2,8,5,4,0,0,0,40,39,0
41,7,118544,10,0,8,3,4,1,0,0,12,39,0
54,4,85423,9,2,14,0,4,1,0,0,40,39,1
34,4,56460,13,4,12,4,4,0,0,0,41,39,0
28,4,211208,13,2,3,0,4,1,0,0,50,39,0
17,4,154337,7,4,8,3,4,0,0,0,13,39,0
22,4,125542,7,4,5,1,4,1,0,0,40,39,0
47,4,175847,3,2,14,5,4,0,0,0,40,26,1
34,4,229731,9,3,8,1,4,0,0,0,35,8,0
45,6,40666,11,2,5,0,4,1,2885,0,60,39,0
58,1,215900,9,4,1,2,0,1,0,0,40,39,0
75,0,186792,9,6,0,1,4,0,0,0,16,39,0
18,0,151552,7,4,0,2,4,0,0,0,15,39,0
45,4,122002,10,0,1,1,2,1,0,0,40,39,0
32,4,32174,9,2,8,5,4,0,0,0,40,39,0
34,4,349148,10,2,8,0,4,1,0,0,63,39,0
34,4,209691,10,0,14,1,4,1,0,0,66,39,0
49,4,163021,9,0,4,4,4,0,0,0,40,39,0
18,2,283342,6,4,3,3,2,1,0,0,40,39,0
41,0,45186,10,2,0,0,4,1,0,0,40,39,0
41,4,175398,9,0,7,1,4,0,0,0,45,39,0
30,4,175455,9,4,8,3,4,0,0,0,40,39,0
17,4,194946,7,4,8,3,4,0,0,0,20,39,0
58,0,183869,9,2,0,0,4,1,3411,0,80,39,0
19,0,167428,10,4,0,3,4,1,0,0,40,39,0
35,4,227615,9,4,3,1,4,1,0,0,50,39,0
44,2,196797,13,2,10,5,2,0,0,0,36,39,1
28,2,273051,13,4,13,1,4,1,0,0,40,39,0
42,2,27085,10,2,1,0,4,1,0,0,40,39,0
45,4,235646,10,4,4,1,4,1,0,0,45,39,0
25,0,168358,9,4,0,3,4,1,0,0,40,39,0
40,4,167725,9,0,7,1,4,1,0,0,40,39,0
20,4,91819,10,4,6,3,4,1,0,0,20,39,0
27,4,105830,10,4,4,4,4,0,0,0,40,39,0
59,4,201159,8,6,7,2,4,0,0,0,48,39,0
18,4,137363,10,4,8,3,4,0,0,0,20,39,0
27,6,164725,9,2,8,5,4,0,3464,0,35,39,0
47,4,29438,9,0,14,1,4,1,0,0,70,39,0
67,4,131656,13,2,14,0,4,1,0,2392,24,39,1
33,7,35306,5,4,8,3,4,0,0,0,44,39,0
63,4,198206,10,0,8,1,4,0,0,0,30,39,0
40,4,103513,14,2,12,0,4,1,0,0,40,39,0
30,4,143078,15,4,10,1,4,1,0,0,40,39,0
28,4,109494,10,2,1,0,4,1,0,1485,40,39,0
28,4,52732,4,4,3,3,4,1,0,0,40,39,0
49,6,164495,12,2,4,0,4,1,0,0,35,11,0
20,6,105997,10,4,12,1,4,0,0,0,25,39,0
49,1,105959,10,2,1,0,4,1,0,0,41,39,1
18,4,216540,7,4,3,3,4,1,0,0,40,39,0
28,4,159623,9,2,3,0,4,1,0,0,40,39,0
45,1,87207,9,2,1,5,4,0,0,0,37,39,0
57,4,47621,5,2,8,5,4,0,0,0,38,39,0
35,4,190297,13,2,12,0,4,1,0,1977,65,39,1
66,4,48034,9,2,14,0,4,1,0,0,16,39,0
47,2,162236,13,0,10,1,4,0,0,0,35,39,1
57,4,104724,9,2,14,0,4,1,0,0,40,39,1
25,4,129806,9,2,7,0,4,1,0,0,48,39,0
35,4,170174,10,0,7,1,4,1,0,0,40,39,0
23,2,265148,13,4,10,4,4,1,0,0,40,39,0
29,4,192237,10,4,12,1,4,1,0,0,40,39,0
18,4,406491,10,4,1,1,4,0,0,0,40,39,0
23,4,231866,10,4,8,3,4,1,0,0,40,39,0
22,4,292055,11,4,12,1,4,0,0,0,37,39,0
30,4,140612,9,2,3,0,4,1,0,2051,40,39,0
26,4,191573,12,2,10,5,4,0,0,0,40,39,1
52,4,203635,9,2,6,0,4,1,0,0,40,39,1
30,4,171483,9,4,3,3,4,1,0,0,38,39,0
36,4,68798,9,4,8,1,4,1,0,0,30,39,0
34,4,31752,9,0,7,2,4,0,0,0,40,0,0
59,0,291856,9,2,0,0,4,1,0,0,40,39,0
26,4,135848,13,4,12,1,4,1,0,0,10,13,0
22,4,72887,10,4,8,3,1,1,0,0,24,39,0
47,4,275163,9,2,3,0,4,1,0,0,45,39,0
65,4,29276,9,6,8,1,4,0,2538,0,50,39,0
50,4,224207,13,2,10,0,4,1,0,0,40,39,1
50,2,237356,10,2,11,0,4,1,7298,0,40,39,1
29,4,393829,9,2,3,0,4,1,0,0,50,39,1
58,6,193720,9,0,7,4,4,1,0,0,20,39,0
56,6,140729,9,2,7,0,4,1,0,0,45,39,0
22,4,54560,9,2,14,0,4,1,0,0,60,39,0
34,6,214288,9,2,14,0,4,1,3411,0,80,39,0
45,5,88500,13,2,12,0,4,1,7298,0,40,39,1
30,4,287092,9,0,4,1,4,0,2354,0,40,39,0
40,4,225263,10,2,4,5,4,0,0,0,45,39,1
52,2,140027,9,6,8,1,4,0,0,0,20,39,0
44,4,32000,13,2,12,0,4,1,0,0,45,39,0
44,4,228516,9,4,8,4,4,1,0,0,20,32,0
27,4,157612,13,5,4,1,4,0,0,0,60,39,0
24,4,197200,9,4,3,3,4,1,0,0,44,39,0
28,4,89598,13,4,4,3,4,0,0,0,45,39,0
40,4,153799,13,2,12,5,4,0,0,0,72,0,1
67,0,101761,10,2,0,0,4,1,0,0,40,39,1
49,4,225456,13,2,4,0,4,1,0,0,40,39,1
36,4,348960,10,2,3,0,4,1,0,0,40,39,0
17,2,157111,6,4,5,3,4,1,0,0,40,39,0
51,6,85877,9,0,4,1,4,0,99999,0,60,39,1
72,6,32819,14,2,3,0,4,1,0,0,30,39,0
21,0,517995,9,4,0,3,4,1,0,0,20,39,0
59,4,103948,9,2,6,0,4,1,0,0,40,39,0
32,4,96016,13,4,10,1,4,1,0,0,40,39,0
21,4,60668,9,4,7,3,4,1,0,0,50,39,0
29,2,270379,9,4,8,4,2,0,0,0,40,39,0
29,4,190756,7,2,3,0,4,1,0,0,44,39,0
59,2,221417,9,2,11,0,4,1,0,0,40,39,1
23,4,158940,10,2,6,0,4,1,0,0,55,39,0
67,7,121395,13,2,10,0,1,1,0,0,12,39,0
26,4,196866,9,4,12,1,4,0,0,0,38,39,0
35,4,302239,10,4,1,1,4,0,0,0,40,39,0
41,4,718736,10,6,8,4,4,0,0,0,40,39,0
31,4,178615,13,2,10,0,4,1,0,0,40,39,0
29,4,158096,13,4,7,1,4,1,0,0,40,39,0
19,0,317988,10,4,0,1,4,1,0,0,15,39,0
23,4,325596,13,4,13,1,4,1,0,0,40,39,0
31,4,120461,10,4,4,1,4,0,0,0,50,39,0
80,0,30680,4,2,0,0,4,1,0,0,35,39,0
22,4,125010,13,4,10,1,4,0,0,0,30,39,0
67,4,268781,13,2,1,0,4,1,0,1510,8,39,0
46,4,36020,13,2,1,0,4,1,0,0,40,39,0
35,4,433682,13,4,13,1,2,1,0,0,40,39,0
32,2,349148,12,2,3,0,4,1,0,0,40,39,1
44,5,148805,9,0,8,4,4,0,0,0,33,39,0
24,4,285775,13,4,1,1,4,1,0,0,40,39,0
46,2,126524,13,2,10,5,4,0,0,1902,40,39,1
52,4,270221,13,2,10,0,4,1,15024,0,44,39,1
24,4,117222,9,0,6,3,4,1,0,0,40,39,0
31,4,118941,9,4,1,3,4,0,0,0,35,39,0
59,4,172667,9,2,14,0,4,1,0,0,40,39,0
35,4,241306,9,2,7,0,4,1,5013,0,40,39,0
33,7,292317,5,2,5,0,4,1,0,0,40,39,0
34,4,182918,13,2,12,0,4,1,7298,0,46,39,1
76,6,106430,5,2,5,0,4,1,0,0,40,39,0
41,0,119207,9,0,0,1,4,1,0,0,40,39,0
33,4,377692,12,4,13,1,4,1,0,0,40,39,0
47,4,284907,9,2,4,0,4,1,0,0,40,39,0
65,1,190160,10,6,1,1,4,1,0,1944,20,31,0
65,5,226215,13,4,4,1,4,1,0,0,40,39,0
45,4,169324,5,0,8,4,2,0,0,0,40,14,0
22,4,191460,6,4,12,4,2,0,0,0,40,39,0
36,6,219155,10,2,12,0,4,1,0,0,50,39,1
66,0,52654,7,2,0,0,4,1,0,0,32,39,0
64,6,198466,9,6,12,1,4,0,0,0,70,39,0
47,4,255965,15,2,10,0,4,1,15024,0,50,39,1
38,0,54953,9,0,0,1,4,1,0,0,30,39,0
25,4,290441,12,4,1,1,2,0,0,0,40,39,0
44,1,206927,13,2,4,0,4,1,7688,0,40,39,1
66,5,165609,10,2,12,0,4,1,0,0,50,39,0
33,5,206609,9,4,3,3,4,1,0,1876,50,39,0
64,4,211846,6,2,11,0,4,1,0,0,40,39,0
17,4,102446,8,4,6,3,4,1,0,0,35,39,0
26,4,114483,9,4,3,3,4,1,0,0,40,39,0
43,4,199657,9,5,1,4,4,0,0,0,20,39,0
40,4,192878,6,0,7,1,4,1,0,0,40,39,0
43,4,346081,15,2,10,0,4,1,15024,0,50,39,1
24,4,26668,13,2,1,5,4,0,0,0,40,33,0
72,0,272425,9,2,0,0,4,1,3818,0,4,39,0
68,2,159643,9,2,1,0,4,1,0,0,15,39,0
51,0,22743,9,4,0,3,4,1,0,0,50,39,0
21,4,142875,6,2,12,0,4,1,0,0,44,39,0
18,0,256304,9,4,0,3,2,0,0,0,30,39,0
36,4,163380,6,4,6,3,4,1,0,0,40,39,0
48,4,162187,13,2,4,0,4,1,0,0,48,39,1
32,4,153353,9,2,3,0,4,1,0,0,40,39,1
75,5,134414,10,2,12,0,4,1,0,0,50,39,0
25,4,39212,13,2,4,0,4,1,0,0,40,39,0
42,4,344060,9,2,12,0,4,1,7298,0,40,24,1
17,2,140240,7,4,1,3,4,0,0,0,20,39,0
70,0,210722,15,0,0,1,4,1,2538,0,45,39,0
32,4,285946,13,4,4,1,4,0,0,0,50,39,0
34,4,216645,9,2,7,0,4,1,0,0,40,39,1
54,4,54065,4,0,7,1,2,1,0,0,40,39,0
24,4,44159,8,4,8,2,3,1,0,0,40,6,0
46,4,188729,12,4,3,1,2,0,0,0,50,39,0
44,6,296982,9,2,12,0,4,1,0,0,48,0,0
56,2,277203,13,2,11,0,4,1,0,0,40,39,1
39,4,153949,9,2,8,0,4,1,0,0,30,39,0
46,1,269890,13,2,4,0,2,1,0,0,40,39,0
35,1,61518,9,2,10,0,4,1,0,0,60,39,0
39,4,176050,10,2,4,0,4,1,0,1848,47,39,1
25,4,202700,9,4,12,4,4,0,0,0,35,39,0
18,4,477083,7,4,12,1,4,1,0,0,30,39,0
50,4,221532,9,2,3,0,4,1,0,0,40,39,1
43,4,282155,12,0,10,1,4,0,4650,0,40,39,0
38,4,365307,9,5,1,1,4,0,0,0,32,39,0
26,4,248776,10,4,1,1,4,0,0,0,40,39,0
48,4,166863,14,2,4,0,4,1,0,0,40,39,1
42,4,191149,9,2,12,5,4,0,0,0,40,39,1
22,4,126822,6,4,12,3,4,0,0,0,30,39,0
20,4,281743,10,4,8,3,4,1,0,0,50,39,0
27,4,212041,13,4,3,1,4,1,0,0,50,39,0
31,4,264351,4,4,7,3,4,1,0,0,40,26,0
54,4,117198,9,6,1,4,2,0,0,0,40,39,0
38,4,202937,12,2,1,5,4,0,0,0,40,39,1
53,0,201062,9,2,0,5,2,0,0,0,2,39,0
51,4,96062,9,2,14,0,4,1,0,0,40,39,0
54,6,99902,10,2,3,0,4,1,0,0,40,21,1
54,4,76268,9,6,4,1,4,0,0,0,80,39,0
64,4,200517,9,2,1,0,4,1,0,0,39,39,0
48,0,222478,9,2,0,0,4,1,0,0,20,39,0
19,0,168471,10,4,0,3,4,1,0,0,15,39,0
52,4,403027,9,2,12,0,4,1,0,0,50,39,0
34,6,201292,11,2,5,0,4,1,0,0,50,39,0
39,6,360814,8,2,3,0,4,1,0,0,50,39,0
51,4,155574,9,2,3,0,4,1,0,0,40,39,1
48,4,135525,10,6,1,4,4,0,0,0,40,39,1
42,6,24763,13,0,3,1,4,1,0,0,65,39,0
38,5,184456,9,2,12,0,4,1,0,0,55,22,1
40,4,30412,13,4,10,1,4,0,0,0,40,39,0
37,7,93225,12,2,4,0,4,1,0,0,45,39,0
60,6,359988,10,2,8,5,4,0,0,0,12,39,0
60,6,122314,9,2,5,0,4,1,0,0,65,39,0
59,1,51662,9,6,1,4,4,0,0,0,40,39,0
30,4,137991,11,4,8,1,4,0,0,0,41,39,0
47,7,119458,9,2,11,0,0,1,0,0,40,39,0
42,4,208068,13,2,1,0,3,1,7298,0,40,26,1
32,4,219553,7,2,3,0,4,1,0,0,60,39,0
23,4,308924,9,2,3,2,4,1,0,0,40,39,0
27,4,169748,9,0,6,1,4,1,0,0,40,39,0
55,4,164970,9,2,8,0,2,1,0,0,38,39,0
39,4,190987,11,0,1,4,4,0,0,0,50,39,0
33,4,250804,13,2,4,0,4,1,0,0,50,9,0
30,4,85374,10,4,6,1,4,1,0,0,45,39,0
81,4,39667,9,2,14,0,2,1,0,0,20,39,0
41,4,84817,11,0,10,4,4,0,3887,0,40,39,0
38,4,227615,7,2,3,0,4,1,0,0,40,26,0
54,4,155737,13,0,12,1,4,0,8614,0,40,39,1
38,4,133935,9,2,3,0,4,1,0,0,41,8,1
22,1,316438,9,4,10,3,4,1,0,0,35,39,0
44,4,107433,10,2,12,0,4,1,0,0,55,39,1
36,7,28572,10,4,6,1,4,1,0,0,38,39,0
32,6,291414,16,2,10,0,4,1,0,0,35,39,1
22,4,202153,10,4,8,3,4,0,0,0,40,39,0
45,4,324655,13,4,10,1,4,1,0,0,40,39,0
32,6,27207,7,2,5,0,4,1,0,0,80,39,0
30,4,184435,9,4,1,1,2,1,0,0,40,39,0
34,4,122749,10,2,6,0,4,1,0,0,32,39,0
36,4,181146,14,2,10,0,1,1,0,0,40,19,0
21,4,225311,9,0,7,1,4,0,0,0,40,39,0
40,6,33474,14,2,12,0,4,1,0,0,60,39,0
42,4,126319,9,4,1,3,4,0,0,0,35,39,0
52,4,247806,14,2,4,0,4,1,15024,0,50,39,1
50,4,85815,11,0,10,1,1,1,0,0,38,39,1
48,4,204629,13,2,10,0,4,1,0,0,40,39,1
63,4,195540,11,0,4,1,2,1,0,1408,40,39,0
27,4,113866,9,4,8,1,4,0,0,0,30,39,0
31,4,114691,7,4,3,1,4,1,0,0,40,21,0
22,0,227943,10,4,0,1,4,1,0,0,44,39,0
45,4,310260,10,2,14,0,4,1,0,0,60,39,1
35,4,189922,11,2,13,0,4,1,0,0,52,39,1
54,4,249949,10,0,7,1,2,0,0,0,40,39,0
23,0,38455,10,4,0,1,4,1,0,0,11,39,0
51,4,123429,9,2,3,0,4,1,15024,0,40,39,1
71,4,99549,3,2,4,0,4,1,0,0,40,39,0
50,4,98954,10,2,5,0,4,1,0,0,40,39,1
36,4,49794,9,2,3,0,4,1,0,0,45,39,0
47,0,80451,4,2,0,0,4,1,0,0,40,39,0
38,4,129764,10,0,12,4,4,1,1506,0,50,39,0
29,4,189702,13,4,10,1,4,1,10520,0,50,39,1
59,6,78020,4,2,4,0,4,1,0,0,40,39,0
27,4,182843,9,0,8,4,4,1,0,0,40,39,0
42,4,53956,9,2,6,0,4,1,0,0,40,39,0
31,7,223376,13,4,1,4,2,0,0,0,40,39,0
44,1,151933,10,2,1,0,4,1,0,1485,40,39,1
47,4,100931,14,0,10,1,4,1,0,0,45,39,0
23,4,442478,10,4,14,3,4,1,0,0,15,39,0
24,4,153082,9,4,8,1,4,1,0,0,35,39,0
46,4,182414,16,2,10,0,4,1,0,0,55,39,1
35,2,217926,10,2,10,0,2,1,0,0,40,39,0
36,4,176536,10,5,1,2,0,0,0,0,42,39,0
37,4,237943,11,2,3,0,4,1,0,0,50,31,0
20,4,117789,10,4,12,3,4,0,0,0,10,39,0
59,4,113838,13,6,10,1,4,0,4650,0,37,39,0
17,4,278414,7,4,8,3,4,1,0,0,15,39,0
36,4,122493,9,2,3,0,4,1,0,0,40,39,0
57,4,110820,9,2,3,0,4,1,0,0,40,39,1
28,4,106141,9,2,3,0,4,1,99999,0,40,39,1
43,6,215896,10,2,7,5,4,0,0,0,50,39,0
49,4,547108,13,2,13,0,1,1,15024,0,40,0,1
50,1,169078,9,2,4,0,4,1,4386,0,40,39,1
69,6,227906,9,2,3,0,4,1,3456,0,30,11,0
57,4,61298,3,5,7,2,4,0,0,0,40,7,0
49,4,184285,9,2,1,0,4,1,0,0,40,39,1
48,4,64156,10,2,4,0,4,1,0,0,45,39,0
61,4,56248,2,2,7,0,4,1,0,0,60,39,1
51,4,171275,4,0,8,1,3,1,0,0,40,29,0
41,4,123490,11,2,13,0,4,1,0,0,40,39,1
60,4,420842,12,0,9,2,4,0,0,0,40,0,0
40,4,51233,13,0,7,4,4,0,0,0,38,39,0
36,4,353263,13,0,1,4,4,0,0,0,40,39,0
17,4,262031,8,4,8,2,4,1,0,0,20,39,0
50,4,334421,15,4,10,2,1,0,0,1590,25,3,0
24,4,200153,11,4,1,3,4,0,0,0,40,39,0
70,0,187972,9,2,0,0,4,1,0,0,40,39,0
29,1,360186,9,4,8,4,4,1,0,0,40,39,0
20,4,368832,10,4,8,1,4,0,0,0,25,39,0
36,4,359131,10,4,4,1,4,0,0,0,50,39,0
35,6,295279,13,0,12,1,4,1,0,0,37,39,0
34,4,378272,9,2,7,0,4,1,0,0,40,39,0
18,4,150817,7,4,12,3,4,0,0,0,20,39,0
40,6,145246,10,0,10,3,4,1,0,0,40,39,0
51,4,185490,9,0,12,1,4,0,0,0,40,39,0
29,4,217424,14,4,4,1,4,0,0,0,50,39,1
24,4,190483,9,4,1,3,4,0,0,0,40,39,0
50,6,391016,12,2,3,0,4,1,0,0,50,39,0
38,4,30509,11,2,10,5,4,0,3908,0,50,39,0
28,4,267661,13,4,13,1,4,1,0,0,45,39,0
57,4,197369,9,2,11,0,4,1,0,0,40,39,0
49,6,393691,10,2,10,0,4,1,0,0,40,39,1
46,4,168441,10,2,3,0,4,1,0,0,45,39,1
47,5,85109,16,2,10,0,4,1,0,0,50,39,0
22,4,190457,6,4,8,1,4,0,0,0,35,39,0
37,6,289430,6,2,3,0,4,1,0,0,40,26,0
39,4,166697,9,4,7,3,4,0,0,0,35,39,0
24,2,310355,13,2,10,0,4,1,0,0,20,11,0
31,4,300828,9,4,6,1,2,1,0,0,30,39,0
20,4,188923,10,4,8,3,4,0,0,0,37,39,0
36,4,167482,10,2,3,0,4,1,0,0,40,39,1
29,4,114968,11,2,10,0,4,1,0,0,40,39,0
42,4,102988,14,2,10,0,4,1,0,0,55,7,1
67,2,330144,11,2,11,0,4,1,0,0,18,39,0
47,4,362654,14,2,10,0,4,1,0,0,40,39,1
35,4,179481,13,2,4,0,4,1,0,0,60,39,1
42,4,204817,13,2,8,0,2,1,0,0,35,39,0
32,4,172402,10,4,1,4,3,0,0,0,40,39,0
44,4,54611,9,2,3,0,4,1,0,0,40,39,0
42,7,179151,10,2,5,0,4,1,0,0,40,39,0
17,4,30829,7,4,8,3,4,0,0,0,12,39,0
50,4,474229,9,0,7,3,4,1,0,0,40,39,0
46,6,246981,13,4,10,1,2,1,0,0,23,39,0
39,4,271610,9,2,14,0,4,1,0,0,60,39,1
25,4,179138,9,2,3,0,4,1,0,0,40,39,0
19,2,268722,10,4,12,2,4,0,0,0,20,39,0
46,4,111410,7,2,3,0,4,1,0,0,40,39,0
37,2,125550,13,2,10,5,4,0,7688,0,40,39,1
24,4,51985,9,4,12,3,4,1,0,0,40,39,0
45,4,302584,13,0,12,1,4,1,0,0,40,39,0
90,1,311184,14,0,10,1,4,1,0,0,99,39,0
45,2,133969,13,2,14,0,1,1,0,0,40,37,0
41,2,214242,10,2,11,0,4,1,0,1902,72,39,1
29,4,372149,9,2,1,0,4,1,0,0,35,39,0
53,4,203967,9,4,1,1,4,1,0,0,40,39,0
21,4,147344,9,4,14,2,4,1,0,0,60,0,0
45,5,139268,13,2,12,0,4,1,0,0,60,39,1
38,4,349198,12,2,13,0,4,1,0,0,21,39,1
43,4,222756,12,2,4,0,4,1,0,2002,44,39,0
53,2,196395,13,2,10,0,2,1,0,0,40,39,1
22,4,316304,10,4,5,3,4,1,0,0,50,39,0
44,4,347653,11,2,4,0,4,1,0,0,50,11,0
40,4,176063,13,2,4,0,4,1,0,1977,60,39,1
67,4,176835,10,0,4,1,4,0,0,0,40,39,0
58,4,144092,14,2,10,0,4,1,0,0,35,39,1
23,4,148709,13,4,1,1,4,0,0,0,38,39,0
31,1,194141,11,2,6,0,4,1,0,0,40,39,0
28,5,215423,9,4,4,1,4,0,0,0,70,39,0
52,6,128378,7,2,3,0,4,1,0,0,40,39,0
23,4,34431,9,4,7,1,4,0,0,0,40,39,0
21,4,180690,9,4,7,3,4,1,0,0,40,39,0
28,4,142712,13,2,4,0,4,1,0,1902,57,39,1
43,7,185619,14,2,10,0,0,1,0,0,35,39,1
36,6,358373,13,4,10,1,2,0,0,0,30,39,0
27,4,81648,13,2,3,0,4,1,0,0,40,39,0
56,4,244580,9,2,14,0,4,1,0,0,40,39,1
31,4,184570,9,4,1,1,4,0,0,0,40,39,0
39,7,210150,14,4,11,1,4,0,0,0,40,39,0
22,2,212213,10,4,1,3,2,0,0,0,40,39,0
37,4,182148,13,4,8,1,4,1,0,0,39,39,0
29,4,55390,9,2,3,0,4,1,0,0,40,39,1
58,4,66788,9,5,7,4,4,1,0,0,40,32,0
43,1,265604,9,2,3,0,2,1,0,0,40,39,0
21,4,110677,10,2,8,2,4,0,0,0,30,39,0
34,4,320077,13,0,10,1,4,0,0,0,50,39,1
56,4,201817,9,6,7,1,2,0,0,0,40,39,0
43,4,142725,9,2,8,0,4,1,0,1887,80,39,1
44,6,53956,10,2,5,0,4,1,0,0,45,39,0
45,7,116892,12,0,1,4,2,0,0,0,40,39,0
33,4,34572,9,2,12,0,4,1,0,0,40,39,0
40,7,287008,9,2,11,0,4,1,0,0,40,39,0
66,2,30740,10,6,1,1,4,0,0,0,20,39,0
27,4,162104,4,4,9,3,4,0,0,0,30,39,0
65,4,237024,2,2,8,0,4,1,0,0,35,26,0
